edgeid,A,B,NUM_LANES,TWOWAY,TIME,DIST_MLE,Ax,Ay,Bx,By,Speed_limit,count
32108,28059,30384,1,0,0,0.1432,917467.4375,546158.9375,917344.3125,546904.75,45.0,1
32109,28060,28061,1,1,0,0.05283,917407.0625,548208.1875,917128.25,548198.875,30.0,1
32110,28060,30016,1,1,0,0.14385,917407.0625,548208.1875,918166.0,548238.0,30.0,1
32111,28061,28060,1,1,0,0.05283,917128.25,548198.875,917407.0625,548208.1875,30.0,1
32112,28061,28069,1,0,0,0.0942,917128.25,548198.875,917160.0,547702.8125,30.0,1
32113,28061,33888,1,1,0,0.0461,917128.25,548198.875,916885.0,548190.0,30.0,1
32114,28062,3337,1,1,0,0.0386,918191.8125,547579.3125,918187.6875,547783.0,12.0,1
32115,28062,28063,1,1,0,0.1241,918191.8125,547579.3125,917536.625,547567.5,30.0,1
32116,28062,30023,1,1,0,0.1734,918191.8125,547579.3125,919105.0,547643.0,30.0,1
32117,28063,28062,1,1,0,0.1241,917536.625,547567.5,918191.8125,547579.3125,30.0,1
32118,28063,28065,1,0,0,0.0321,917536.625,547567.5,917411.125,547681.3125,30.0,1
32119,28064,28063,1,0,0,0.0295,917430.6875,547453.75,917536.625,547567.5,30.0,1
32120,28065,28060,1,0,0,0.0998,917411.125,547681.3125,917407.0625,548208.1875,30.0,1
32121,28065,28066,1,0,0,0.0501,917411.125,547681.3125,917262.0625,547900.0,45.0,1
32122,28066,30379,4,0,0,0.4314,917262.0625,547900.0,917063.75858,550169.08359,55.0,1
32123,28067,28068,4,0,0,0.0539,917212.5625,547681.75,917236.25,547397.9375,55.0,1
32124,28067,28070,1,0,0,0.0286,917212.5625,547681.75,917099.5625,547581.9375,30.0,1
32125,28068,30389,4,0,0,0.1105,917236.25,547397.9375,917283.875,546816.4375,55.0,1
32126,28069,28070,1,0,0,0.0256,917160.0,547702.8125,917099.5625,547581.9375,30.0,1
32127,28070,28071,1,0,0,0.0172,917099.5625,547581.9375,917020.6875,547537.25,30.0,1
32128,28071,28072,1,0,0,0.0285,917020.6875,547537.25,917152.125,547463.625,30.0,1
32129,28071,28074,1,1,0,0.0209,917020.6875,547537.25,916910.3125,547534.625,30.0,1
32130,28072,28073,1,0,0,0.1082,917152.125,547463.625,917186.3125,546893.375,30.0,1
32131,28073,28075,1,1,0,0.0469,917186.3125,546893.375,916939.25,546880.1875,30.0,1
32132,28074,3338,1,1,0,0.04267,916910.3125,547534.625,916905.1875,547759.75,12.0,1
32133,28074,28071,1,1,0,0.0209,916910.3125,547534.625,917020.6875,547537.25,30.0,1
32134,28074,33889,1,1,0,0.0939,916910.3125,547534.625,916415.0,547521.0,30.0,1
32135,28075,3300,1,1,0,0.12707,916939.25,546880.1875,916984.0,546211.0,12.0,1
32136,28075,28073,1,1,0,0.0469,916939.25,546880.1875,917186.3125,546893.375,30.0,1
32137,28075,31062,1,1,0,0.0941,916939.25,546880.1875,916444.0,546843.0,30.0,1
32138,28076,30572,5,0,0,0.10594,879799.3125,522521.6875,879766.0,523080.0,55.0,1
32139,28076,30574,2,0,0,0.154,879799.3125,522521.6875,879809.72181,523334.34404,40.0,1
32140,28077,28078,2,0,0,0.096,879830.54881,524816.31539,879905.39585,525317.46512,45.0,1
32141,28078,28079,2,0,0,0.0733,879905.39585,525317.46512,879952.428,525701.4629,45.0,1
32142,28079,28080,2,0,0,0.1048,879952.428,525701.4629,879701.8125,526194.75,35.0,1
32143,28079,28082,1,0,0,0.2097,879952.428,525701.4629,881051.25,525835.1875,45.0,1
32144,28079,29465,1,0,0,0.24392,879952.428,525701.4629,881174.625,526105.9375,55.0,1
32145,28080,28860,4,0,0,0.19757,879701.8125,526194.75,879707.0,527238.0,55.0,1
32146,28081,28083,1,0,0,0.041,881948.4375,526099.625,882132.625,526213.0,40.0,1
32147,28081,33962,3,1,0,0.20696,881948.4375,526099.625,881063.0,526740.0,40.0,1
32148,28081,34986,3,1,0,0.06209,881948.4375,526099.625,882213.0,525906.0,40.0,1
32149,28082,28081,1,0,0,0.1772,881051.25,525835.1875,881948.4375,526099.625,40.0,1
32150,28083,29466,1,0,0,0.0698,882132.625,526213.0,882499.0,526252.875,40.0,1
32151,28084,28085,1,0,0,0.10662,881098.25,526159.125,881660.3125,526187.5625,55.0,1
32152,28085,28854,1,0,0,0.05332,881660.3125,526187.5625,881939.0,526227.0,55.0,1
32153,28086,28087,2,0,0,0.0935,879794.1875,525761.3125,879731.0,526250.6875,55.0,1
32154,28087,28090,2,0,0,0.04612,879731.0,526250.6875,879563.6875,526427.5625,55.0,1
32155,28088,28089,2,0,0,0.0815,879393.125,526623.3125,879042.625,526872.75,55.0,1
32156,28089,28822,2,0,0,0.09331,879042.625,526872.75,878552.125,526916.875,55.0,1
32157,28090,28088,2,0,0,0.04917,879563.6875,526427.5625,879393.125,526623.3125,55.0,1
32158,28091,28842,5,0,0,0.1513,879734.1875,522505.75,879777.0,521708.0,55.0,1
32159,28092,28093,2,0,0,0.0482,879570.0,528521.0625,879456.3125,528293.6875,55.0,1
32160,28092,28839,4,0,0,0.33076,879570.0,528521.0625,879605.0,526775.0,55.0,1
32161,28093,28106,2,0,0,0.24598,879456.3125,528293.6875,879461.1875,526995.375,55.0,1
32162,28094,30573,2,0,0,0.52336,879481.5625,526064.4375,879554.0,523303.0,55.0,1
32163,28095,28091,1,0,0,0.13461,879570.0,523197.28125,879734.1875,522505.75,45.0,1
32164,28096,28840,1,0,0,0.05759,879538.375,525527.625,879648.0,525244.0,55.0,1
32165,28097,28094,2,0,0,0.04811,879476.1875,526318.3125,879481.5625,526064.4375,55.0,1
32166,28097,28098,1,0,0,0.01461,879476.1875,526318.3125,879416.3125,526269.6875,45.0,1
32167,28098,28099,1,0,0,0.01738,879416.3125,526269.6875,879326.5,526288.375,45.0,1
32168,28099,28100,1,0,0,0.01561,879326.5,526288.375,879322.8125,526370.6875,45.0,1
32169,28100,29388,1,0,0,0.02706,879322.8125,526370.6875,879459.0,526413.6875,45.0,1
32170,28101,28856,1,0,0,0.2854,881690.8125,526475.4375,880209.375,526748.5,55.0,1
32171,28102,28104,1,0,0,0.15892,878888.8125,526987.9375,878050.875,527025.3125,55.0,1
32172,28102,28107,1,0,0,0.02207,878888.8125,526987.9375,878802.8125,527066.5,45.0,1
32173,28103,32187,1,0,0,0.13341,880198.1875,526613.8125,879821.9375,527209.0625,55.0,1
32174,28104,28110,2,0,0,0.03116,878050.875,527025.3125,877893.75,527073.9375,45.0,1
32175,28104,28815,1,0,0,0.4614,878050.875,527025.3125,875616.0,526977.0,55.0,1
32176,28105,28794,3,0,1,0.7076,875637.9375,526812.125,871902.0,526789.0,55.0,1
32177,28106,28097,2,0,0,0.12831,879461.1875,526995.375,879476.1875,526318.3125,55.0,1
32178,28107,28108,1,0,0,0.02861,878802.8125,527066.5,878915.0,527167.5,45.0,1
32179,28108,28109,1,0,0,0.02984,878915.0,527167.5,879072.125,527178.6875,45.0,1
32180,28109,28106,1,0,0,0.08148,879072.125,527178.6875,879461.1875,526995.375,45.0,1
32181,28110,28111,2,0,0,0.0222,877893.75,527073.9375,877792.75,527133.8125,45.0,1
32182,28111,28112,2,0,0,0.0135,877792.75,527133.8125,877789.0,527204.875,45.0,1
32183,28112,28113,1,0,0,0.02356,877789.0,527204.875,877702.9375,527294.6875,45.0,1
32184,28112,28819,1,0,0,0.02272,877789.0,527204.875,877867.0,527296.0,45.0,1
32185,28113,28814,2,1,0,0.33522,877702.9375,527294.6875,875933.25,527321.625,45.0,1
32186,28113,28819,2,1,0,0.03107,877702.9375,527294.6875,877867.0,527296.0,45.0,1
32187,28114,28115,2,0,0,0.082,917329.1875,539124.25,917342.75,538691.625,55.0,1
32188,28115,28116,2,0,0,0.0765,917342.75,538691.625,917358.125,538288.1875,55.0,1
32189,28116,28117,2,0,0,0.3862,917358.125,538288.1875,917456.0,536251.1875,55.0,1
32190,28117,28118,2,0,0,0.0186,917456.0,536251.1875,917450.125,536153.0,55.0,1
32191,28118,28119,2,0,0,0.0152,917450.125,536153.0,917451.5625,536072.625,55.0,1
32192,28119,28120,1,0,0,0.0056,917451.5625,536072.625,917440.875,536044.9375,55.0,1
32193,28120,34549,6,0,0,0.7256,917440.875,536044.9375,917579.0,532216.0,55.0,1
32194,28121,31113,2,0,0,0.04126,917443.875,538987.8125,917418.58149,539204.0333,55.0,1
32195,28122,28121,2,0,0,0.215,917451.375,537852.5,917443.875,538987.8125,55.0,1
32196,28123,28122,2,0,0,0.2876,917474.625,536334.1875,917451.375,537852.5,55.0,1
32197,28124,28123,2,0,0,0.0486,917477.0625,536077.5625,917474.625,536334.1875,55.0,1
32198,28125,28124,1,0,0,0.0066,917488.875,536044.8125,917477.0625,536077.5625,55.0,1
32199,28125,30423,6,0,0,0.015,917488.875,536044.8125,917486.0,536124.0,55.0,1
32200,28126,30343,3,0,0,0.0422,923346.6875,586199.4375,923504.0,586357.0,55.0,1
32201,28127,30332,3,0,0,0.0294,923235.625,586254.875,923170.0,586114.0,55.0,1
32202,28128,30338,3,0,0,0.055,930556.8125,593531.0625,930572.0,593821.0,55.0,1
32203,28129,31452,1,0,0,0.0989,930459.8125,593360.625,930490.0,593882.0,55.0,1
32204,28130,30341,3,0,0,0.0754,930289.125,593571.6875,930200.0,593184.0,55.0,1
32205,28131,26087,4,0,0,0.1664,930403.375,600913.5625,930372.0,601789.0,65.0,1
32206,28132,26088,4,0,0,0.1011,930118.75,600933.625,930105.0,600401.0,65.0,1
32207,28133,26065,4,0,0,0.1621,930870.0625,629314.5,930597.0,630119.0,65.0,1
32208,28134,21680,1,0,0,0.2063,930620.625,629069.125,930877.0,628010.0,65.0,1
32209,28136,28137,2,1,0,0.505,873832.8125,548346.6875,873907.3125,545682.375,40.0,1
32210,28136,29899,2,1,0,0.2489,873832.8125,548346.6875,875146.3125,548365.3125,40.0,1
32211,28136,32877,3,1,0,0.49227,873832.8125,548346.6875,871234.63447,548338.09808,40.0,1
32212,28137,3591,1,1,2,0.23586,873907.3125,545682.375,872662.0,545674.0,12.0,1
32213,28137,28136,2,1,0,0.505,873907.3125,545682.375,873832.8125,548346.6875,40.0,1
32214,28137,30064,2,1,0,0.4925,873907.3125,545682.375,874007.0,543085.0,40.0,1
32215,28138,28139,2,0,0,0.2059,860717.3125,526107.6875,859720.375,526540.9375,55.0,1
32216,28139,28140,2,0,0,0.1994,859720.375,526540.9375,858823.375,527091.75,55.0,1
32217,28140,28143,2,0,0,0.1908,858823.375,527091.75,857830.9375,527261.1875,55.0,1
32218,28141,34948,2,0,0,0.1249,857961.375,527047.1875,858611.0,526935.0,55.0,1
32219,28143,28144,2,0,0,1.53463,857830.9375,527261.1875,849732.4375,527417.66621,55.0,1
32220,28144,28166,3,0,0,0.04929,849732.4375,527417.66621,849472.49879,527428.34862,55.0,1
32221,28145,28031,3,0,0,0.0594,849042.7896,527412.31441,848731.44878,527447.44509,55.0,1
32222,28146,28167,2,0,0,0.0556,849201.81508,527237.70796,849494.26968,527262.74,55.0,1
32223,28147,28148,2,0,0,1.31522,849743.17457,527256.88341,856683.125,527192.5625,55.0,1
32224,28148,28023,2,0,0,0.1319,856683.125,527192.5625,857379.3125,527175.3125,55.0,1
32225,28149,28150,3,0,0,0.1026,883742.5,569305.5,883201.875,569340.375,55.0,1
32226,28150,29467,3,0,1,0.46066,883201.875,569340.375,880783.0,569595.0,55.0,1
32227,28151,28152,4,0,0,0.1073,883138.6875,569122.9375,883702.5,569067.3125,55.0,1
32228,28152,30797,3,0,1,0.7542,883702.5,569067.3125,887663.0,568651.0,55.0,1
32229,28153,30626,2,0,1,0.37087,878199.6875,495670.9375,876242.0,495626.0,55.0,1
32230,28154,28153,2,0,0,0.0984,878719.0,495692.125,878199.6875,495670.9375,55.0,1
32231,28155,28156,2,0,0,0.1004,878231.5,495586.125,878761.4375,495575.53125,55.0,1
32232,28156,30645,2,0,1,0.8545,878761.4375,495575.53125,883272.0,495691.0,55.0,1
32233,28157,28159,2,0,0,0.1288,878582.3125,503336.0,878171.75,502794.09375,60.0,1
32234,28158,30600,2,0,1,0.3562,878746.5,503303.15625,879925.0,504769.0,60.0,1
32235,28159,32474,2,0,1,0.6553,878171.75,502794.09375,876015.0,500088.0,60.0,1
32236,28160,28158,2,0,0,0.14,878303.125,502712.0,878746.5,503303.15625,60.0,1
32237,28161,30636,3,0,0,0.1444,866415.625,488476.53125,865925.0,487893.0,60.0,1
32238,28162,28161,3,0,0,0.1329,866855.75,489023.34375,866415.625,488476.53125,60.0,1
32239,28163,28164,4,0,0,0.1274,866602.375,488449.84375,867029.125,488970.0,60.0,1
32240,28164,30632,4,0,0,0.65445,867029.125,488970.0,869170.0,491683.0,60.0,1
32241,28165,34908,3,0,0,0.03808,912378.375,538216.375,912578.9375,538216.375,55.0,1
32242,28166,28145,3,0,0,0.0815,849472.49879,527428.34862,849042.7896,527412.31441,55.0,1
32243,28167,28147,3,0,0,0.04716,849494.26968,527262.74,849743.17457,527256.88341,55.0,1
32244,28168,3765,1,1,1,0.28494,838083.75,504573.875,839435.0,503921.0,12.0,1
32245,28168,3767,1,1,1,0.25308,838083.75,504573.875,836840.0,505053.0,15.0,1
32246,28168,28192,1,1,0,0.33204,838083.75,504573.875,836337.0,504494.5,35.0,1
32247,28168,30934,2,1,0,0.50325,838083.75,504573.875,838200.0,501926.0,40.0,1
32248,28168,32231,2,1,0,0.50345,838083.75,504573.875,837992.1875,507223.75,40.0,1
32249,28169,28170,1,0,0,0.05,875210.5625,526456.4375,875465.0625,526526.9375,55.0,1
32250,28170,29090,1,0,0,0.04982,875465.0625,526526.9375,875720.4375,526589.5,55.0,1
32251,28171,30562,1,0,0,0.02511,882658.625,526564.1875,882593.0,526449.0,45.0,1
32252,28172,30557,1,0,0,0.01155,882776.9375,526195.375,882787.5,526135.3125,40.0,1
32253,28173,30528,5,0,0,0.30366,887074.8675,527965.75207,885474.03985,527872.34361,55.0,1
32254,28174,28173,5,0,0,0.05799,887380.86072,527981.85697,887074.8675,527965.75207,55.0,1
32255,28175,28176,4,0,0,0.061,887094.19339,527849.79674,887416.29151,527836.91282,55.0,1
32256,28176,28773,4,0,0,0.34109,887416.29151,527836.91282,889217.29846,527834.25358,55.0,1
32257,28177,28178,1,0,0,0.0406,890686.3125,527764.75,890890.875,527828.4375,55.0,1
32258,28178,28778,1,0,0,0.2168,890890.875,527828.4375,891988.0,528156.0,55.0,1
32259,28179,28180,1,0,0,0.0315,905930.75,528463.1875,905803.0625,528356.375,55.0,1
32260,28180,30487,1,0,0,0.0577,905803.0625,528356.375,905570.0,528160.0,55.0,1
32261,28181,28182,1,0,0,0.0208,905689.3125,528031.375,905777.5625,527966.375,45.0,1
32262,28182,34586,1,0,0,0.0369,905777.5625,527966.375,905941.0,527860.0,45.0,1
32263,28183,28184,4,0,0,0.19146,910815.25286,527343.90608,911824.0625,527373.6875,55.0,1
32264,28184,30478,3,0,0,0.0607,911824.0625,527373.6875,912144.0,527396.0,55.0,1
32265,28185,30483,4,0,0,0.16252,910639.41934,527382.03865,909785.0,527302.0,55.0,1
32266,28186,30472,1,0,0,0.12815,914699.25,528442.4375,915262.1854500001,528818.78036,55.0,1
32267,28187,28186,1,0,0,0.019,914659.3125,528350.3125,914699.25,528442.4375,55.0,1
32268,28188,28189,2,0,0,0.0197,914690.26697,528679.19426,914591.5,528645.75,45.0,1
32269,28189,30476,2,0,0,0.0226,914591.5,528645.75,914475.0,528673.0,45.0,1
32270,28190,28191,2,1,0,0.1037,835465.0,504454.9375,835485.5625,503909.375,35.0,1
32271,28190,28192,1,1,0,0.1658,835465.0,504454.9375,836337.0,504494.5,35.0,1
32272,28190,28193,1,1,0,0.09433,835465.0,504454.9375,834968.1875,504434.375,35.0,1
32273,28191,28190,2,1,0,0.1037,835485.5625,503909.375,835465.0,504454.9375,35.0,1
32274,28191,36094,1,1,0,0.39775,835485.5625,503909.375,835551.6875,501815.53125,35.0,1
32275,28192,28168,1,1,0,0.33204,836337.0,504494.5,838083.75,504573.875,35.0,1
32276,28192,28190,1,1,0,0.1658,836337.0,504494.5,835465.0,504454.9375,35.0,1
32277,28193,3768,1,1,3,0.19041,834968.1875,504434.375,834310.0,505191.0,15.0,1
32278,28193,28190,1,1,0,0.09433,834968.1875,504434.375,835465.0,504454.9375,35.0,1
32279,28194,3760,1,1,1,0.25311,843004.4375,514081.125,841704.0,514374.0,12.0,1
32280,28194,28197,1,1,0,0.0934,843004.4375,514081.125,842983.9375,514572.53125,30.0,1
32281,28195,3798,1,1,2,0.1465,842942.75,515413.4375,843697.0,515576.0,12.0,1
32282,28195,28196,2,1,0,0.4855,842942.75,515413.4375,842863.5,517969.46875,30.0,1
32283,28195,28197,2,1,0,0.15983,842942.75,515413.4375,842983.9375,514572.53125,30.0,1
32284,28196,28195,2,1,0,0.4855,842863.5,517969.46875,842942.75,515413.4375,30.0,1
32285,28196,31817,2,1,0,0.2374,842863.5,517969.46875,842815.125,519218.625,30.0,1
32286,28197,28194,1,1,0,0.0934,842983.9375,514572.53125,843004.4375,514081.125,30.0,1
32287,28197,28195,2,1,0,0.15983,842983.9375,514572.53125,842942.75,515413.4375,30.0,1
32288,28198,28199,1,0,0,0.21204,858107.14828,525138.05982,857767.93565,524074.35603,55.0,1
32289,28199,28200,1,0,0,0.12054,857767.93565,524074.35603,857885.19434,523450.37231,55.0,1
32290,28200,34985,1,0,0,0.2125,857885.19434,523450.37231,858122.9375,522356.96875,55.0,1
32291,28202,28203,1,0,0,0.06253,879311.51551,553711.65103,879022.52312,553869.61822,40.0,1
32292,28203,28204,1,0,0,0.05506,879022.52312,553869.61822,878743.41001,553790.73843,40.0,1
32293,28204,28205,1,0,0,0.06023,878743.41001,553790.73843,878625.09033,553496.45613,40.0,1
32294,28205,28206,1,0,0,0.13417,878625.09033,553496.45613,878716.10547,552795.63953,40.0,1
32295,28206,30687,1,0,0,0.08926,878716.10547,552795.63953,878807.12061,552334.49614,40.0,1
32296,28207,30535,3,0,0,0.24748,861966.37252,525771.15659,863209.0,526175.0,55.0,1
32297,28208,40002,1,0,0,0.0859,858115.92151,548262.46849,857853.98365,548631.31977,25.0,1
32298,28209,28210,2,0,0,0.1575,857889.62145,547106.91268,858099.8845,547908.76328,30.0,1
32299,28210,32777,2,0,0,0.1531,858099.8845,547908.76328,858834.02327,548243.75864,35.0,1
32300,28211,28212,1,0,0,0.0734,857664.21234,547898.96288,857506.51505,547546.14862,35.0,1
32301,28212,28213,1,0,0,0.0713,857506.51505,547546.14862,857140.33661,547629.00652,35.0,1
32302,28213,28214,1,0,0,0.0579,857140.33661,547629.00652,857137.66377,547933.70974,35.0,1
32303,28214,28215,1,0,0,0.061,857137.66377,547933.70974,857440.58511,548040.62316,35.0,1
32304,28215,32777,1,0,0,0.2674,857440.58511,548040.62316,858834.02327,548243.75864,35.0,1
32305,28216,28217,1,0,0,0.0526,857333.6717,548090.51608,857095.37333,547949.06198,25.0,1
32306,28217,28218,2,0,0,0.063,857095.37333,547949.06198,857105.42408,547617.38741,30.0,1
32307,28218,40005,1,0,0,0.1391,857105.42408,547617.38741,857580.32175,547059.57109,25.0,1
32308,28219,30891,2,0,0,0.1804,857705.95606,546589.69879,857778.82396,545642.41612,25.0,1
32309,28220,4032,1,1,0,0.58995,891779.84495,492068.1812,888681.49354,491968.79082,12.0,1
32310,28220,32603,1,1,0,0.19224,891779.84495,492068.1812,891730.0,493082.0,35.0,1
32311,28220,32656,1,1,0,0.22815,891779.84495,492068.1812,891839.0,490865.0,35.0,1
32312,28221,4067,1,1,0,0.57806,891857.61387,489483.54925,888828.44277,489259.80985,12.0,1
32313,28221,32656,1,1,0,0.26166,891857.61387,489483.54925,891839.0,490865.0,35.0,1
32314,28221,32658,1,1,0,0.25846,891857.61387,489483.54925,891876.0,488119.0,34.0,1
32315,28222,4032,1,1,0,0.56706,885702.0512,491936.27372,888681.49354,491968.79082,12.0,1
32316,28222,32594,1,1,0,0.24949,885702.0512,491936.27372,885663.0,493253.0,35.0,1
32317,28222,32653,1,1,0,0.24884,885702.0512,491936.27372,885741.0,490623.0,35.0,1
32318,28223,4388,1,1,0,0.27938,820604.85209,411542.58182,822045.70254,411823.58725,12.0,1
32319,28223,33229,1,1,0,0.16551,820604.85209,411542.58182,820628.0,410669.0,40.0,1
32320,28223,34937,1,1,0,0.32785,820604.85209,411542.58182,820559.0,413273.0,40.0,1
32321,28224,28733,1,1,0,0.0049,917661.72448,580234.52109,917667.3287200001,580209.05667,35.0,1
32322,28224,28735,1,1,0,0.00437,917661.72448,580234.52109,917645.43579,580250.86758,35.0,1
32323,28225,28224,2,0,0,0.0287,917541.16488,580142.32845,917661.72448,580234.52109,45.0,1
32324,28225,28733,3,0,0,0.02703,917541.16488,580142.32845,917667.3287200001,580209.05667,45.0,1
32325,28226,28735,3,0,0,0.08959,918115.12315,580310.84399,917645.43579,580250.86758,55.0,1
32326,28226,29288,3,1,0,0.16412,918115.12315,580310.84399,918980.88146,580364.32017,35.0,1
32327,28241,28032,3,1,0,0.10353,848007.5087,525851.26039,847980.90665,525305.36556,30.0,1
32328,28241,28041,3,1,0,0.12065,848007.5087,525851.26039,848035.4375,526487.5625,30.0,1
32329,28241,28254,2,1,0,0.1348,848007.5087,525851.26039,848119.07403,526554.86683,25.0,1
32330,28254,28255,2,1,0,0.06802,848119.07403,526554.86683,848141.31685,526913.66308,25.0,1
32331,28255,28265,2,1,0,0.09133,848141.31685,526913.66308,848573.91789,527127.84301,25.0,1
32332,28265,28146,2,1,0,0.12061,848573.91789,527127.84301,849201.81508,527237.70796,25.0,1
32333,28313,31504,1,1,0,0.05913,920068.3125,527546.6875,920066.0,527859.0,45.0,1
32334,28313,31716,1,1,0,0.07417,920068.3125,527546.6875,920076.0,527155.0,45.0,1
32335,28314,3922,1,1,0,0.14141,884473.79954,509342.63899,884484.0244,508599.67069,12.0,1
32336,28314,28852,3,1,0,0.10355,884473.79954,509342.63899,885020.35081,509357.33891,40.0,1
32337,28314,32233,3,1,0,0.27923,884473.79954,509342.63899,883000.0,509303.0,40.0,1
32338,28315,4135,1,1,0,0.07152,854204.42232,471709.61506,853857.39073,471565.37182,12.0,1
32339,28315,33022,2,1,1,0.75219,854204.42232,471709.61506,854249.5625,475670.84375,30.0,1
32340,28315,33924,2,1,1,0.24032,854204.42232,471709.61506,854190.0,470444.0,30.0,1
32341,28316,4129,1,1,0,0.25582,857526.25829,460593.08333,856232.53582,460228.02487,12.0,1
32342,28316,32859,1,1,0,0.1512,857526.25829,460593.08333,857571.0,459796.0,30.0,1
32343,28316,36365,1,1,0,0.1597,857526.25829,460593.08333,857479.0,461435.0,30.0,1
32344,28483,28484,3,1,0,0.3884,928403.0,524753.0,930265.0,523894.0,40.0,1
32345,28483,31813,3,1,1,0.7931,928403.0,524753.0,924606.0,526519.0,40.0,1
32346,28484,3435,1,1,1,0.13821,930265.0,523894.0,930902.43136,524241.93178,12.0,1
32347,28484,3436,1,1,0,0.14094,930265.0,523894.0,930070.2678400001,523179.46326,12.0,1
32348,28484,28483,3,1,0,0.3884,930265.0,523894.0,928403.0,524753.0,40.0,1
32349,28485,34335,3,1,0,0.1099,926172.0,529309.0,926742.0,529201.0,45.0,1
32350,28485,34337,3,1,0,0.1981,926172.0,529309.0,925126.0,529325.0,45.0,1
32351,28486,3424,1,1,0,0.07848,927741.0,528162.0,927399.0,527928.0,12.0,1
32352,28486,28488,3,1,0,0.2944,927741.0,528162.0,928636.0,526891.0,45.0,1
32353,28486,34336,3,1,0,0.1487,927741.0,528162.0,927304.0,528814.0,45.0,1
32354,28487,30106,1,0,0,0.0305,829038.4375,406785.375,829117.25,406644.9375,35.0,1
32355,28488,28486,3,1,0,0.2944,928636.0,526891.0,927741.0,528162.0,45.0,1
32356,28488,28489,3,1,0,0.5777,928636.0,526891.0,931416.0,525636.0,45.0,1
32357,28489,3550,1,1,0,0.19092,931416.0,525636.0,931812.0,526563.0,12.0,1
32358,28489,28488,3,1,0,0.5777,931416.0,525636.0,928636.0,526891.0,45.0,1
32359,28489,28490,3,1,1,0.9263,931416.0,525636.0,935873.0,523622.0,45.0,1
32360,28490,3561,1,1,4,0.98027,935873.0,523622.0,939285.0,519730.0,12.0,1
32361,28490,28489,3,1,1,0.9263,935873.0,523622.0,931416.0,525636.0,45.0,1
32362,28490,28491,3,1,0,0.52726,935873.0,523622.0,938478.0,524604.0,40.0,1
